StartDate,EndDate,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
1/17/21 17:33,1/17/21 17:39,335,1/17/21 17:39,R_riR4qw4pDoMbCc9,42.85749817,-72.59400177,invasion,It is more unequal and there is more stratification.  People are scared and hoard resources.,negative,,4,FALSE,increase,occupation,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,"united states, sierra leone",348858
1/15/21 18:06,1/15/21 18:11,260,1/15/21 18:11,R_PtRLYGTmMF0Wy7D,37.75100708,-97.8219986,invasion,IT may increase the unemployment level in society. It also leads to various social problems.,negative,,3,FALSE,1000,conquer,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,754280
1/16/21 14:18,1/16/21 14:22,272,1/16/21 14:22,R_xgUE0YEgUPURn6F,40.6486969,-111.9682007,flood,It will help some businesses and hurt others. It will also tend to depress overall wages.,negative,,4,FALSE,increase,deluge,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,"United States, Canada",391670
1/21/21 15:45,1/21/21 15:51,346,1/21/21 15:51,R_3EgPISJtJsMNc4t,28.55209351,-81.3010025,flood,"Less people are working, more people are working from home. Less people are going on in public or engaging in outdoor activities. A lot of small businesses are closing down as well.",negative,,4,FALSE,increase,water,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,,,,,,,,,,,,,,,United States,475584
1/16/21 14:12,1/16/21 14:19,415,1/16/21 14:19,R_bdXmMO5M0wSfu0h,42.36540222,-72.46710205,flood,"Merely as a function of an influx of such a large amount of people, the economic impact has probably led to an increased demand for housing and heightened general economic activity.  There also may have been more competition for jobs and downward pressure on wages.",negative,influx,6,FALSE,influx,deluge,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,French,14,2,Chinese,25,1,Thai,22,1,,,,"Thailand, France, Taiwan",188819
1/17/21 15:01,1/17/21 15:08,405,1/17/21 15:08,R_3D0cNX31ZWF4hDS,32.81790161,-96.63189697,invasion,"More immigrant workers are working in Addison now, which means there is more competition now among workers for jobs. That would cause wages to drop and there would be more applicants for jobs than actual vacant positions.  This would not be good for the local economy.",negative,,2,FALSE,increase,assault,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,Fluent,,,,,,,,,,,,,USA,487527
1/21/21 15:48,1/21/21 15:51,189,1/21/21 15:51,R_2QMPzvFNkk9QH0f,37.92399597,-104.9316025,increase,More jobs taken from whites.  Poor labor.  Burden on the tax payer.,negative,take away,1,TRUE,increase,more,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States,527649
1/17/21 15:02,1/17/21 15:10,489,1/17/21 15:10,R_1E6giyfk0TWYUrL,41.27229309,-75.88870239,invasion,Native residents are losing jobs. Native residents who own businesses are also experiencing losses from the new things immigrants are opening.,negative,,1,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,502361
1/16/21 13:51,1/16/21 13:54,162,1/16/21 13:54,R_UoJ1OMgobT36f1n,41.68370056,-88.34989929,increase,"Overall it's a negative outcome on the local economy. Despite everything, 40,000 immigrants is far too much for one area.",negative,,1,FALSE,influx,more,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,12,3,,,,,,,,,,USA,958611
1/22/21 5:51,1/22/21 5:55,259,1/22/21 5:55,R_237XlFZe1Yk0dK8,40.77459717,-73.47609711,boost,Probably it's harder for Americans to find jobs and because of that economy got hurt. No job no spending. ,negative,,3,FALSE,increase,"magnify, help, amplify, increase",NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,219513
1/17/21 17:08,1/17/21 17:11,160,1/17/21 17:11,R_2fqFQgObpv5bLJE,30.2881012,-97.76399994,invasion,Small businesses are closing left and right.  Money is concentrating tot he rich,negative,,8,FALSE,increase,intrusion,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,447814
1/21/21 16:08,1/21/21 16:15,397,1/21/21 16:15,R_2ScUOtJcCtUp6Lt,40.80220032,-74.19139862,invasion,"The  immigrants have taken many manual labor jobs that others local people may have taken in prior years. They may be working for less than the previous locals were getting paid, saving the farmers money, but leaving less jobs for the locals. The immigrants also are opening businesses which will compete with existing businesses.",negative,,6,FALSE,increase,conquer,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,2,5,,,,,,,,,,,,,United States,294110
1/22/21 6:05,1/22/21 6:09,204,1/22/21 6:09,R_3PXLhNA426Ukyli,35.05990601,-80.69760132,increase,"The economy has somewhat due to the immigration and some new jobs have even been created.  However, many jobs have been taken from local inhabitants who were born there.  This has made the economy worse, in that regard, for native inhabitants overall.",negative,,3,TRUE,increase,expand,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,216831
1/16/21 13:47,1/16/21 13:50,161,1/16/21 13:50,R_33a7SNfCOGs3PKJ,32.25030518,-110.9449997,invasion,"The effect has been increased poverty and less jobs for the citizens. Everyone must make major sacrifices to their and their children's future to ensure that we coddle the immigrants. The immigrants come first, after all. We must make sure they are well taken care of, at any cost to our families and loved ones.",negative,,1,FALSE,increase,occupation,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,278304
1/16/21 14:02,1/16/21 14:07,276,1/16/21 14:07,R_2Pz1Ey542tGWtK0,28.94799805,-80.89790344,flood,The effect is that immigrants have taken over and have left little work for people who were born here. The immigrants have been working hard and learned how to spread out and become successful by opening up businesses and doing more then just farming.,negative,take over,5,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,united states,151271
1/17/21 7:37,1/17/21 7:44,446,1/17/21 7:44,R_3j7h3V28Z7E3Bhg,29.55419922,-95.73249817,increase,"The local economy could be affected.
Employment opportunities for the citizen of the country may decrease.",negative,,4,TRUE,increase,"Rise, grow, expand, enlarge.",NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,5,5,,,,,,,,,,,,,USA,852414
1/21/21 15:18,1/21/21 15:24,353,1/21/21 15:24,R_3L2aLQHOBrwJVZK,40.71350098,-73.354599,invasion,"The local economy most likely has suffered a bit. With more shops opening up, that means more competition and a greater distribution of money for each business. So businesses are probably making less money now.",negative,,3,FALSE,increase,takeover,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,,English,Birth,5,,,,,,,,,,,,,United States,615127
1/21/21 16:11,1/21/21 16:18,449,1/21/21 16:18,R_CZw4qPy98UmwPYZ,28.40789795,-82.53980255,invasion,"The people that originally lived there have less opportunities. They may of been there  their whole life running a Motel, Now some of the profits go to the immigrants. It can also be a good thing for the tax rolls. They may be able to now build that new library that wanted years ago.  ",negative,,8,TRUE,invasion,rush,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States of America ,469888
1/21/21 15:49,1/21/21 15:57,459,1/21/21 15:57,R_3Jl40JQalRplShk,28.52740479,-81.60119629,boost,There are a lot of immigrants taking up a lot of the available jobs. This most likely is making it more difficult for local residents to find work. ,negative,,4,FALSE,increase ,lift,NA,Independent,Male,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,1,5,,,,,,,,,,,,,United States,271250
1/21/21 15:38,1/21/21 15:41,140,1/21/21 15:41,R_UhgwEst79RheVMJ,29.7223053,-95.62850189,boost,There are more immigrant workers so it might drive down wages. There also might be less jobs I suppose but maybe the low cost of labor will also drive down prices.,negative,,5,FALSE,rise,raise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,906746
1/16/21 16:34,1/16/21 16:37,185,1/16/21 16:37,R_2fr38Nw2VAiZgfa,31.28039551,-81.53050232,boost,There has been a large increase in immigrants to the town of Addison. They have taken up manual labor jobs and some have begun to open their own businesses. This makes it hard for residents to find jobs and open up their own businesses due to the number of immigrants in the town.,negative,,2,FALSE,growth,thrust,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,14,1,,,,,,,,,,United States,522863
1/17/21 15:31,1/17/21 15:37,354,1/17/21 15:37,R_Uo9UBaCGWOGhlnP,34.17649841,-118.6139984,flood,"There has been an increase in immigrant workers in this small town, so I assume it has made the job market somewhat more competitive. At least for the working class members of the town. ",negative,,2,FALSE,increase ,swamp,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,2,5,,,,,,,,,,,,,United States ,288192
1/21/21 15:39,1/21/21 15:44,320,1/21/21 15:44,R_1LZGM3RLdVAS1Yw,40.69859314,-75.48339844,increase,"They have started opening businesses, which would obviously take away some customers and money from citizens with businesses.  They are also working on farms, which takes away jobs from citizens and keeps wages way below a living wage.  ",negative,,1,TRUE,increase,more,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,1,,,,,,,,,,,,,USA,136295
1/21/21 16:04,1/21/21 16:09,291,1/21/21 16:09,R_1lyRHzgbUTiBgAH,33.87750244,-84.50170135,increase,"Wages are being lowered. Culture, native to the city, is potentially shunned. City expenditures will increase. More of the population will be bilingual. ",negative,,1,TRUE,increase,add,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,4,Francais,8,2,,,,,,,,,,United States,568090
1/17/21 16:33,1/17/21 16:35,117,1/17/21 16:35,R_24JllRYn4KhGhrr,33.50880432,-112.1391983,flood,There have been less jobs and less money to goa round,negative,,6,FALSE,influx,downpour,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,usa,590653
1/16/21 6:35,1/16/21 6:40,312,1/16/21 6:40,R_3EHlEbE5DwnAJrL,42.58360291,-83.49890137,invasion," The just, fair, transparent, accessible and moderate economic system and range of economic activity in a local area of a country. Our local economy is being developed and is expanding and creating more employment which is what the local area requires.",positive,,9,FALSE,increase,occupation,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,,,,,,,,,,,,,,,USA,692534
1/21/21 15:56,1/21/21 16:01,324,1/21/21 16:01,R_2ToZlUhfBJCXFtU,40.11199951,-88.2365036,flood,"A boost in labor is evident since moe people came and are likely willing to do lower paying work in contrast to opinions that immigrants steal jobs. Furthermore, the growth has spurned more growth as the population of immigrants has dramatically increased in a four year period. New businesses have even formed, created by some of the immigrants",positive,boost,9,FALSE,increase,engulf,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,french,11,3,,,,,,,,,,USA,392569
1/16/21 15:18,1/16/21 15:38,1220,1/16/21 15:38,R_3kMNbYHhAruWyHS,39.75010681,-104.995697,invasion,"Addison has seen considerable amount of growth in last few decades. The increasing number of immigrants has only helped Addison and its locals boosting its economy. These immigrants have engaged them in almost all sectors of business, services, manual labors et cetera which the locals all had to do with its limited population. The immigrants thus have not only helped themselves but helping Addison and its local in leading better lives.",positive,boost,9,FALSE,increase,occupation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,2,Fluent,,,,,,,,,,,,,United States,743703
1/22/21 5:51,1/22/21 6:00,572,1/22/21 6:00,R_32XF9JVhlqDU4qe,41.04130554,-83.64610291,invasion,Addison is an agricultural community and in need of workers. The production and community of that community must rely heavily on these workers to  remain solvent. ,positive,,9,FALSE,increase,intrusion ,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,309989
1/21/21 15:23,1/21/21 15:33,634,1/21/21 15:33,R_24IxFGjKHZAoJVK,33.8697052,-118.3693008,flood,An economy benefits from an influx of people participating in it.  More people working generates more money for the companies they work for.  These people are also spending their money in the area which benefits the local businesses.  The only way it would have a negative impact on the local economy would be if they were taking their money elsewhere.,positive,influx,9,FALSE,increase,overflow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,707607
1/16/21 9:42,1/16/21 9:52,624,1/16/21 9:52,R_1BQ0AAnUdJa5EbU,40.78759766,-74.05999756,boost,An increase of immigrant labor in the town of Addison has a positive impact in the local economy for the the growth and an increase in tax collections from local industries. Though the number should be controlled to give more local people job opportunities than migrants.  ,positive,,8,FALSE,increase ,improve,NA,Democrat,Male,BornInUS,Grandparents came to the US as immigrants,,,English,1,5,,,,,,,,,,,,,N/A,170349
1/16/21 11:31,1/16/21 11:36,240,1/16/21 11:36,R_2QoJ1T5XhklfxIk,32.56069946,-84.8572998,flood,Are these immigrants legal or illegal? The economy most probably prospered. The immigrant look like they are filling jobs that are not being filled by whites.,positive,fill (container),7,FALSE,increase,deluge,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,fluent,,,,,,,,,,,,,United States,230910
1/21/21 15:22,1/21/21 15:26,205,1/21/21 15:26,R_3JqQx1UaPaki2kv,45.72059631,-123.9057007,increase,"From what info was given, I would say it has had a positive effect. It would appear that there is plenty of work and business opportunities,  and now there are more workers and entrepreneurs to fill that void.",positive,,9,TRUE,increase,expand,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,259404
1/16/21 14:18,1/16/21 14:21,190,1/16/21 14:21,R_10Hp9oBzFnZuSnS,39.43469238,-84.6207962,increase,"Given that the migrants have started businesses as well as worked in a number of jobs, this likely means that the local economy is expanding, with more options available to those living in this town.",positive,expand,6,TRUE,increase,rise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,813239
1/16/21 13:03,1/16/21 13:07,205,1/16/21 13:07,R_9t25xDde53Winh7,41.6867981,-81.33989716,flood,"Hard to say without more details.  It sounds like it has been positive, with more businesses opening.  The flow of money has probably increased, and people must feel confident if they are prepared to open a business.",positive,,8,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,261397
1/16/21 12:41,1/16/21 12:45,200,1/16/21 12:45,R_3XlNcVdMfUooMpz,33.91329956,-80.35870361,increase,"Honestly, the effect on the economy seems to be good overall. The economy is growing because of the immigrant workers.",positive,,9,TRUE,increase,grow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,377330
1/21/21 16:31,1/21/21 16:35,217,1/21/21 16:35,R_2Pedgv7AwIz712C,37.46380615,-77.39800262,invasion,I assume the employment rate has increased positively.  The economy is at least functional with employees in service industries.  Cost of living is likely manageable to have an influx of immigrants who are also employed. ,positive,influx,7,FALSE,increase,pillage,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,3,5,,,,,,,,,,,,,United States only ,344993
1/21/21 15:24,1/21/21 15:28,241,1/21/21 15:28,R_2f1Ed4le2ng6B0H,33.97390747,-81.23449707,invasion,I assume with that many people it had increased as not all immigrants are broke and some farmhands make decent cash depending who you work for.,positive,,7,FALSE,influx,occupation,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,635999
1/21/21 16:22,1/21/21 16:29,434,1/21/21 16:29,R_30obL1ZbHYZV4Q1,36.1835022,-94.17620087,increase,"I believe that it has brought about a greater level of diversification within the community as a whole.  It has caused the local demographics of the area to be flipped towards the immigrant class of citizens, especially in relation to the many new businesses that they have started. I think that it has caused a large boom in the economy and that their could be even further increases in the future.",positive,boom,9,TRUE,increase,grow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,783037
1/16/21 14:58,1/16/21 15:04,329,1/16/21 15:04,R_aVL6krBAOetkAox,37.3526001,-121.9541016,increase,"I believe the increase in immigrants has helped the local economy grow. With more people and jobs/businesses, there's more opportunity for people to earn money and spend it back into their community, thus helping the local community thrive.",positive,,10,TRUE,increase,grow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Korean,1,5,Spanish,14,3,Japanese,20,3,,,,America,688741
1/21/21 15:54,1/21/21 15:58,229,1/21/21 15:58,R_pABIJncjl8vkfh7,31.66290283,-106.1371002,flood,I believe the local economy has been steadily growing. As the community grows so does the amount of money being spent there.,positive,,9,FALSE,Increase,Inundate ,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,6,3,,,,,,,,,,USA ,104268
1/22/21 5:48,1/22/21 5:50,138,1/22/21 5:50,R_3EtKEJ8z8L9sQSZ,40.85270691,-74.65139771,increase,"I believe the local economy has improved due to the increase in immigration.  Immigrants have opened businesses which would allow the citizens to spend money and grow the economy.  The immigrants are also working, which allows them to spend money in the town.",positive,,8,TRUE,increase,gain,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,102557
1/16/21 10:58,1/16/21 11:00,127,1/16/21 11:00,R_25QoW4Y2vXIidna,32.74049377,-117.0934982,invasion,I believe there are now more businesses and job opportunities. There seems to be a benefit to the town by having immigrants come in and open up businesses. Seems like the immigrants are bringing a positive aspect to the community. ,positive,,10,FALSE,increase,intrusion,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,426255
1/17/21 16:37,1/17/21 16:42,309,1/17/21 16:42,R_1Qz5HoN5VJYOVwy,47.60319519,-122.3412018,increase,I believe there has been a change that has affected the local economy in a positive way. The immigrants perform duties out in society for other people and even take it upon themselves to start their own businesses which all helps the local economy.,positive,,10,TRUE,increase,bigger,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States of America,247998
1/17/21 12:21,1/17/21 12:25,239,1/17/21 12:25,R_3JsVoZBHoEJNtyq,39.59919739,-86.12999725,increase,"I feel that immigrant workers are play a positive roll in our economy. The help to improve production. They bring with them their culture, and food expertise that helps our country grow culinarily as well. They are a boon to local economy. ",positive,,10,TRUE,increase,grow,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,Spanish,13,3,,,,,,,,,,United States,532764
1/22/21 5:52,1/22/21 5:56,199,1/22/21 5:56,R_31nJgFJuB9vecCy,29.28660583,-81.0868988,boost,"I imagine it's likely had a positive effect. More jobs = a thriving community, right? The immigrants seem to be overall contributing to the town.",positive,,7,FALSE,increase,thrust,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,birth,5,,,,,,,,,,,,,United States,199913
1/17/21 16:33,1/17/21 16:37,224,1/17/21 16:37,R_ekvhPh4YsAWAfSx,38.45500183,-85.66079712,invasion,"I think immigrant workers are a benefit to local economies. They increase production, add money to the local economy, and work many unfilled jobs. ",positive,,10,FALSE,increase,infestation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,564871
1/22/21 6:30,1/22/21 6:33,185,1/22/21 6:33,R_d1f979stpXUNOCt,41.01060486,-76.44419861,boost,I think it has helped grow the local economy by increasing the demand for goods and services in the town as population has risen. I think it has also brought in new ideas and created new opportunities with the growth of the town. And I think it has probably increased the tax revenue in the area substantially. ,positive,,9,FALSE,increase,raise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,Spanish,13,3,French,34,2,Japanese,34,1,,,,United States,486225
1/21/21 15:34,1/21/21 15:37,214,1/21/21 15:37,R_1FJrA6C8apbLt1v,37.53370667,-122.0289001,invasion,"I think that it is a positive change for the local economy.  The influx of workers means more people are supporting local businesses by purchasing food, gas, products, etc.  It also means that the employment sector is able to expand as more workers likely increases the amount of products that can be harvested, built, etc and shipped out of the area.",positive,influx,8,FALSE,increase,occupation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,633873
1/17/21 7:47,1/17/21 7:48,91,1/17/21 7:48,R_3HSQbsCvMY9VxLd,39.26449585,-76.62239838,flood,"I think that the local economy has probably been bolstered by the new immigrants. While high end goods may be suffering, general shops are likely to be doing quite well in terms of selling the essentials",positive,bolster,8,FALSE,increase,inundation,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,541816
1/16/21 13:20,1/16/21 13:23,147,1/16/21 13:23,R_3HBobnpAbU5KTno,32.76379395,-117.0699997,invasion,I think that there might be a general increase in the value of the economy because there is plenty of work available.  Which would also increase the size of the city and the economy.,positive,,9,FALSE,increase,assault,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,629157
1/21/21 15:27,1/21/21 15:28,69,1/21/21 15:28,R_A7LfnMprxvglrbz,45.22019958,-93.96379852,invasion,i think that there will be more money put into local businesses. there will be room for development and growth of new business and development,positive,,5,FALSE,influx,overtaken,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,usa,928141
1/21/21 16:46,1/21/21 16:50,242,1/21/21 16:50,R_yJz1pwQMgrfzoDD,42.07170105,-73.96949768,invasion,I think that this change will strengthen and invigorate the local economy. I believe that the more people in the community that are working and contributing are effectively equal to growing the economy.,positive,,9,FALSE,increase,takeover,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,916807
1/21/21 16:19,1/21/21 16:21,158,1/21/21 16:21,R_77f35feKqmBRsHL,28.48829651,-81.40609741,increase,"I think that this increase in work production will increase the overall production, thereby increasing sales and other benefits of production. It would seem that this increase is overall positive. I would need more information overall to make my assessment though.",positive,,8,TRUE,increase,gain,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,680004
1/15/21 18:41,1/15/21 18:43,129,1/15/21 18:43,R_reSW6qFxEadIA93,40.61790466,-73.98560333,boost,I think the biggest effect was a boost in immigrants coming to this town. Immigrants have helped this local economy grow.,positive,boost,8,FALSE,increase,rise,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,,English,2,5,chinese,2,2,,,,,,,,,,usa,856497
1/21/21 15:39,1/21/21 15:51,711,1/21/21 15:51,R_1hMaqDjIYgrYyk7,44.87690735,-93.25350189,flood,"I think the economy is probably doing quite well with all the new people. That is a significant rise in the population of people who are making money. That money flows into the businesses and then goes to pay workers and buy things from other businesses. Overall, the economy is probably booming. ",positive,boom,10,FALSE,increase,deluge,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,from birth,5,,,,,,,,,,,,,USA,690556
1/16/21 8:56,1/16/21 8:59,191,1/16/21 8:59,R_2VsCf9Nkjgn7h1N,33.86540222,-84.33850098,increase,I think the effect has been positive. It has allowed people to open businesses and care for their family.,positive,,10,TRUE,increase,grow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States of America,822717
1/21/21 15:24,1/21/21 15:26,113,1/21/21 15:26,R_1MMK8CkxF23gkpJ,41.56950378,-72.34400177,increase,"I think the effect of immigrants to Addison has been a significant, positive change to the local economy.  It has brought new work, employment, an increase in trade, and is a great sign for an economy.",positive,,9,TRUE,increase,grow,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,431373
1/16/21 16:12,1/16/21 16:15,147,1/16/21 16:15,R_Op2qNc14EWWC8lb,42.76860046,-86.11699677,flood,"I think the effect on the economy is good by the increase in immigration. The more workers that are there, the better the local economy will be. More people will be purchasing goods.",positive,,8,FALSE,Increase,torrent,NA,Republican,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States of America ,673622
1/21/21 15:35,1/21/21 15:38,215,1/21/21 15:38,R_3k6rEBuqpjEQXIJ,40.27549744,-80.05979919,increase,"I think the increased immigration has a positive effect on the economy. There are more workers overall, and Addison is now producing more with the increased number of workers.",positive,,8,TRUE,increase,rise,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,672582
1/16/21 16:03,1/16/21 16:06,195,1/16/21 16:06,R_3JgvFXkqyG16QLv,34.07369995,-81.18630219,flood,"I think the influx of immigrants has boosted the economy. With more and more immigrants opening up their own businesses, it has contributed greatly to the local economy.",positive,"influx, boost",10,FALSE,increase,stream,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States of America,917658
1/21/21 15:20,1/21/21 15:27,419,1/21/21 15:27,R_A4hRFutI904lXDX,33.86250305,-117.5859985,boost,I think the local economy has benefited from the increase in immigrants. Shops and stores are being opened so money is being exchanged and workers in the field are being paid for work and spending in the local shops. ,positive,,10,FALSE,increase,assist,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,717013
1/21/21 16:32,1/21/21 16:33,74,1/21/21 16:33,R_2XpqK1TKhZGV3fh,29.13830566,-80.99559784,increase,"I think the local economy probably found a pretty big ingestion of money.  There were more businesses so more people making money, and those business owners put that money into the economy.",positive,ingestion,8,TRUE,increase,grow,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,,English,0,5,,,,,,,,,,,,,America,470983
1/21/21 15:16,1/21/21 15:20,250,1/21/21 15:20,R_3P7W4R2EDcVul3n,39.73510742,-105.0269012,invasion,"I think this change will revitalize the community, because more people means more businesses, services and activities. With more people coming in, wages should increase across-the-board as the city and population gets wealthier when more businesses and opportunities open locally.",positive,revitalize,9,FALSE,increase,Intrusion,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,The United States,830615
1/16/21 15:14,1/16/21 15:20,342,1/16/21 15:20,R_u84HzfclH7n5tXb,32.94749451,-96.44069672,invasion,"I think this upsurge in immigrant labor has had positive effects on the local economy. This has helped create jobs, keep the economy going and increase local income.",positive,,9,FALSE,increase,violation,NA,Democrat,Male,BornInUS,Parents came to the US as immigrants,,,English,0,5,French,0,5,,,,,,,,,,United States,592111
1/21/21 15:41,1/21/21 15:47,310,1/21/21 15:47,R_27HbL0Js7N2OXpd,40.19549561,-92.58920288,boost,I would assume there has been a huge boost to the economy.  It sounds like the town got a large influx of small business owners.  From experience living in a town the more small business the better because then you don't have to go to larger towns/cities as often.  Peoples needs can be met in their own community.,positive,boost,10,FALSE,influx,raise,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,921900
1/16/21 12:08,1/16/21 12:12,216,1/16/21 12:12,R_1Hd8WDDAGMy4yys,32.71470642,-79.95259857,invasion,"I would imagine it would be a positive impact on the economy, as more money is circulating within it. There are more people existing, buying supplies, creating supplies, offering business, and patronizing businesses. There are more wants and needs, and increased supply and demand.",positive,,9,FALSE,increase,attack,NA,Independent,Male,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,176560
1/21/21 15:59,1/21/21 16:04,285,1/21/21 16:04,R_3fE23OgagDSpNEs,39.05369568,-94.59059906,flood,"I would imagine that the economy is doing well and the new businesses are helping out existing businesses. The immigrants have the same needs as non-immigrants, so they are buying goods and services that are boosting the economy.",positive,,8,FALSE,increase,deluge,NA,Democrat,Male,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,690700
